id,city,district,土地面積,水田0101,旱作0102,果園0103,水產養殖0104,畜牧0105,農業相關設施0106,未細分_02森林使用,針葉林0201,闊葉林0202,竹林0203,混淆林0204,灌木林0205,其他森林利用土地0206,未細分_03交通使用,機場0301,一般鐵路及相關設施0302,高速鐵路及相關設施0303,捷運及相關設施0304,國道0305,省道0306,快速道路0307,一般道路0308,道路相關設施0309,港口0310,未細分_04水利使用,河道0401,堤防0402,溝渠0403,水庫0404,湖泊0405,蓄水池0406,水道沙州灘地0407,水利構造物0408,防汛道路0409,海面0410,未細分_05建築使用,商業0501,純住宅0502,混合使用住宅0503,製造業0504,倉儲0505,宗教0506,殯葬設施0507,其他建築用地0508,政府機關0601,學校0602,醫療保建0603,社會福利設施0604,公用設備0605,環保設施0606,未細分_07遊憩使用,文化設施0701,公園綠地0702,休閒設施0703,礦業及相關設施0801,土石及相關設施0802,鹽業及相關設施0803,未細分_09其他使用,溼地0901,草生地0902,裸露地0903,營建剩餘土石收容相關設施0904,空置地0905
230,南投縣,草屯鎮,10403.27,1545.16,772.15,2227.96,2.35,37.58,35.93,0,7.45,1256.9,255.13,1136.73,116.33,0.12,0,0,0,0,0,79.67,117.08,4.54,430.18,53.27,0,0,231.96,26.69,87.66,0,0,8.33,265.3,0.74,11.21,0,0,108.18,575.04,35.21,132.83,53.36,55.06,109.96,37.23,12.75,73.78,7.53,4.44,10.09,9.68,0,13.53,30.47,26.38,0,19.25,0,0,0,193.23,32.93,0.18,144.51
26,新北市,貢寮區,9997.34,34.88,348.35,57.62,26.83,3.01,6.62,0,14.99,203.54,557.6,7312.82,38.68,0,0,0,11.52,0,0,0,47.53,0,121.42,21.49,6.95,14.42,82.95,9.19,37.75,0,0,17.35,11.3,0.34,0,279.26,12.82,10.76,75.24,2.54,1.86,6.65,10.01,34.09,4.09,3.06,8.85,0.1,0.49,137.09,0.86,0.09,0.5,22.41,52.42,0,0.49,0,0,0,106.95,172.92,0,247.8
341,澎湖縣,馬公市,3399.18,0,129.59,0.37,28.27,1.2,10.61,0,1.33,896.11,0,0,0,0,0,7.7,0,0,0,0,0,0,237.16,18.94,23.88,0,0,13.79,1.99,16.51,0,13.71,0,0.38,0.39,27.92,0,54.81,217.76,23.76,11.84,36.03,13.24,112.97,34.94,425.65,63.67,7.87,10.02,8.78,6.59,0,7.72,136.72,12.79,0,15.99,0,0,0,9.92,82.13,0.49,765.7
289,屏東縣,高樹鄉,9015.22,266.2,1812.62,3660.57,95.1,133.45,54.68,0,0,298.25,10.68,0.2,2.2,0.07,0,0,0,0,0,0,29.89,0,268.09,2.95,0,0.28,319.86,64.55,111.23,0,0,17.97,441.26,0.09,35.33,0,0.03,32.94,357.9,5.1,28.36,21.29,40.19,67.74,10.37,1.2,24.5,0.24,4.75,5.67,1.74,0,0.16,27.57,157.77,0,214.51,0,0,0,624.88,0,0.68,169.61
237,南投縣,國姓鄉,17570.42,3.58,895.37,5669.11,1.68,15.09,64.4,0,63.71,10330.69,1276.84,90.86,16.91,2.44,0,0,0,0,0,27.29,41.46,0,407.71,4.65,0,2.99,432.49,5.94,47.53,0,8.84,10.59,209.59,0.54,0.87,0,1.85,31.34,209.52,4.34,7.91,10.06,25.79,12.38,5.81,1.43,15.99,0.06,1.41,3.25,0.55,0,0.61,20.39,10.28,0,3.95,0,0,0,434.25,83.98,0,76.21
223,彰化縣,埤頭鄉,4275.08,2018.24,978.24,72.62,3.11,49.63,32.07,0,0.29,49.07,1.36,0.03,0,0,0,0,0.07,1.54,0,24.86,23.07,0,227.45,32.5,0,0,8.22,0.05,52.67,0,0,5.08,0,0.01,0.13,0,0,27.81,303.37,7.2,103.8,24.75,7.67,12.61,9.77,10.78,36.48,0.09,1.42,9.85,10.97,0,0.51,11.7,1.03,0,4.1,0,0,0,7.21,0,0.39,76.51
99,臺南市,將軍區,4197.96,276.94,1466.17,41.81,604.34,25.03,41.22,0,0,63.98,1.03,0.66,0,0,0,0,0,0,0,0,7.89,11.6,232.39,23.76,4.82,0,94.13,25.76,113.79,0,0,68.58,0,0.19,6.99,244.38,0,7.38,134.84,1.87,30.88,22.35,11.61,43.1,6.5,1.7,15.38,0.03,2.09,1.93,0.78,0,0.36,8.16,4.84,0,0,774.57,0,0,16.42,29.83,0,307.57
252,雲林縣,崙背鄉,5848.4,2000.02,2152.47,45.06,7.58,122.56,32.71,0,0,258.27,0.88,2.96,0,0,0,0,0.13,0,0,0,9.46,0,271.78,5.47,0,0,8.92,28.71,109.54,0,0,13.63,96.34,0.3,18.42,0,0,20.61,237.5,5.25,23.94,18.59,6.29,17.84,12.84,1.05,17.76,0.21,2.41,4.43,5.22,0,1.02,5.76,4.27,0,0,0,0,0,27.73,0,0.17,114.92
345,澎湖縣,望安鄉,1378.24,0,24.38,0.02,0,5.38,0.15,0,0.63,331.57,0,0,0,0,0,12.37,0,0,0,0,0,0,31.6,0.79,7.42,0,0,3.1,0.18,0.84,0,3.33,0,0.33,0,82.7,0,1.68,17.79,0.03,0.02,1.71,1.6,30.11,7.05,1.42,4.78,0.1,0.39,1.55,1.9,0,1.14,4.79,0.2,0,3.83,0,0,0,39.65,261.02,0,670.21
275,嘉義縣,梅山鄉,11975.71,0,1177.43,3266.61,0.3,2.69,29.6,0,215.37,2591.27,1832.49,1009,1.11,131.33,0,0,3.07,0,0,0,11.78,0,269.85,2.67,0,291.65,98.42,3.71,26.86,0,0,3.36,22.01,0.16,1.27,0,70.04,9.78,126.65,4.08,14.04,14.7,7.51,28.07,15.42,4.45,12.44,0.48,0.87,1.86,0.9,0.34,0.07,8.33,1.49,0,0,0,1.94,0.05,226.84,338.14,0,68.6
149,高雄市,梓官區,1159.67,117.66,347.91,53.58,24.33,13.63,7.36,0,0,24.33,0.39,1.34,0,0,0,0,0,0,0,0,13.85,0,70.8,5.89,12.39,0,24.17,2.39,2.8,0,0,1.55,0,0.11,2.28,7.84,0,14.21,137.25,10,98.24,29.98,11.79,16.62,6.16,23.82,25.45,0.09,0.9,1.36,2.62,0,0.12,7.17,0.76,0,1.98,0,0,0,0,3.79,0.57,56.77
68,臺中市,梧棲區,1660.49,442.51,99.43,6.88,0.68,2.06,2.08,0,0,64.44,0.89,0,0,0,0,0,0.14,0,0,0,51.25,12.83,394.88,78.69,163.17,0,0,10.84,39.03,0,0,6.37,0.03,0.65,0,593.21,0,86.35,189.88,23.59,370.54,99.37,5.63,3.16,36.86,13.86,23.23,1.91,1.3,4.78,6.42,0,0.5,31.66,17.08,0,28.7,0,0,0,1.28,1.53,0,381.33
10,新北市,淡水區,7065.65,75.98,1442.03,127.14,4.99,6.84,16.26,0,0.73,2671.02,132.09,0,0,0,0,0,0,0,11.87,0,51.14,0,295.84,77.91,5.08,0,363.91,5.74,1.85,0,0,39.01,0,0.06,0.98,219.51,0,67.9,407.68,86.59,102.17,47.98,21.55,41.21,65.29,86.15,99.77,7.71,3.01,4.03,5.52,0,9.42,55.41,197.12,0,0,0,0,48.71,48.64,13.08,0,340.19
18,新北市,深坑區,2057.87,1.94,255.34,22.41,0.2,1.82,3.18,0,4.99,1281.42,67.4,120.14,0,0,0,0,0,0,0,1.45,0,0,63.87,12.36,0,0,23.48,0.8,0.26,0,0,1.88,0.07,0,0.56,0,0.19,21.18,63.43,9.92,8.5,8.42,5.38,28.69,3.1,2.11,15.53,0.22,1.18,12.41,0.43,0,0.18,2.83,1.67,0,0,0,0,0,13.24,0,0,32.22
66,臺中市,清水區,6417.09,1563.65,1284.42,139.19,5.47,19.53,8.09,0,0.14,613.53,2.85,0,0,0,0,0,30.74,0,0,47.42,77.08,18.01,434.43,134.09,84.85,0,72.47,31.73,70.66,0,0,14.49,168.56,0.38,10.09,495.02,0,34.86,392.96,24.43,193.53,145.92,20.12,80.39,39.93,778.44,38.49,1.89,2.38,8.32,3.48,0,7.74,66.34,8.27,0,29.17,0,0,49.27,214.35,270.53,0.08,293.56
367,連江縣,莒光鄉,470,0,8.61,0.02,0,0.05,0.11,0,0,170.56,1.75,0,0,0,8.606452405,1.35,0,0,0,0,0,0,17.01,0.77,2.48,0.021101648,0,0.58,0,1.58,0,0.05,0,0,0,15.86,0,1.22,3.1,0.19,0,0.2,0.79,1.23,1.6,49.03,1.39,0,0.39,1.37,1.95,0.107031238,0.62,2.31,0.22,0,0.64,0,170.5581308,0,113.45,76.9,0,8.91
187,苗栗縣,通霄鎮,10784.86,408.08,2435.03,439.12,66.04,45.16,23.16,0,11.76,4267.27,898.76,0,0,0,0,0,19.82,12.44,0,39.73,51.73,18.24,400.63,73.08,10.24,0,191.01,33.39,27.98,0,0,82.78,9.5,0.06,7.5,212.61,0,43.53,288.62,6.68,62.38,42.9,18.44,112.84,18.19,3.27,24.6,0.1,2.35,83.37,6.92,0,0.27,14.76,60.02,0,1.24,8.56,0,0,115.55,143.4,0,536.1
198,苗栗縣,造橋鄉,4799.78,164.67,583.8,106.23,3.06,28.59,7.82,0,1.5,2258.65,509.38,4.03,0,0.58,0,0,10.38,6.66,0,38.41,36.52,0,150.18,64.88,0,0.06,109.83,6.11,4.46,0,0,59.85,0,0.32,3.78,0,0.1,14.56,99.91,2.89,67.9,11.94,10.49,21.21,6.7,1.19,24.57,0.04,4.22,1.47,3.71,0.05,0.55,27.03,48.32,0,1.23,0,0,0.33,22.37,0.3,0,301.24
236,南投縣,魚池鄉,12137.35,14.76,832.71,2259.25,2.02,14.16,120.36,0,252.67,5404.09,1048.18,109.64,0.07,21.47,0,1.47,0,0,0,0,45.65,0,242.13,14.97,0,24.68,70.55,0.6,34.53,827.16,0,13.7,4.47,3.23,0,0,36.45,64.17,163.22,4.84,5.52,6.7,25.8,50.83,6.97,2.83,49.74,0,1.04,20.56,3.5,0.02,8.62,20.94,63.31,0.36,0.7,0,300.03,0,75.98,32.59,0,129.86
138,高雄市,鳥松區,2459.27,84.55,123.56,304.53,0.37,12.32,7.31,0,0,47.22,6.65,331.18,4.58,0,0,0,0.01,0,0,1.62,0,0,183.07,9.96,0,0,0,0,20.56,111.16,0,3,0,0.05,0,0,0,69.47,237.15,10.49,150.46,66.69,21.45,49.81,23.71,158.83,24.19,18.87,4.28,17.37,6.07,0,3.8,29.66,189.44,0,0,0,0,1.86,3.56,13.01,0.76,117.21
234,南投縣,鹿谷鄉,14189.81,37.13,1173.71,1697.43,1.03,1.14,21.34,0,626.81,5384.82,3713.7,0.67,0.5,0.3,0,0,0,0,0,0,0,0,309.44,7.13,0,1.17,320.61,10.17,54.74,0.01,8.38,4.74,88.99,0.29,4.05,0,0.88,49.09,177.52,7.43,7.93,4.35,13.92,28.53,4.14,1.46,16.14,0.04,1.2,2.88,1.26,0,1.29,10.65,17.24,0,8.56,0,0,0,362.67,82.69,0,25.99
271,嘉義縣,鹿草鄉,5431.51,2098.42,1860.54,66.27,50.21,41.49,40.21,0,0,84.95,0.98,0.83,5.43,0,0,0,0.93,7.44,0,8.34,0.8,26.87,246.38,36.72,0,0,22.18,13.03,111.35,0,0,23.17,45.29,0.18,10.48,0,0,7.44,177.98,1.46,11.39,12.98,6.17,23.64,6.75,39.6,29.31,0.04,1.66,0.91,7.89,0,0.03,10.15,1.84,0,0,0,0,0,152.94,0,3.2,156.01
320,臺東縣,鹿野鄉,8969.8,1121.8,872.68,835.91,11.19,12.64,5.73,0,4.34,3274.01,193.65,13.66,0,9.44,0,0,17.41,0,0,0,25.98,0,215.44,6.64,0,12.83,528.84,38.1,45.77,0,0,15.43,66.89,0,21.99,0,1.68,68.42,125.72,1.43,2.98,11.38,8.14,17.46,11.05,51.98,20.79,0,2.57,2.6,1.67,0,1.12,25.61,12.35,0,7.39,0,0,12.26,145.42,65.55,0,27.07
204,彰化縣,鹿港鎮,3946.25,1531.57,626.2,25.93,272.93,23.97,13.2,0,7,155.65,1.22,1.75,0.17,0,0,0,0,0,0,0,31.4,19.97,417.03,55.23,1.74,0,7.28,58.1,129.86,0,0,116.25,0.17,0.66,27.91,1910.04,0,209.8,392.27,26.9,601.95,84.26,17.13,52.95,69.95,20.02,26.94,11.1,2.06,11.56,17.2,0,4.53,25.96,14.51,0,4.1,0,0,0,15.14,7.85,7.87,1239.65
253,雲林縣,麥寮鄉,8016.68,1420.54,1582.57,11.4,1289.41,265.03,16.38,0,0.58,775.19,0.26,0,0,0,0,0,0,0,0,0,22.23,26.65,628.63,34.04,20.29,0,430.75,93.21,315.33,0,0,736.07,50.28,2.43,45.83,1469.12,0,72.54,277.63,7.78,1487.8,48.61,13.6,26.26,41.4,8.02,21.57,5.35,1.15,16.84,1.55,0,0.23,17.82,4.33,0,13.97,0,0,0,255.81,194.61,0,783.78
90,臺南市,麻豆區,5397.44,184.09,1556.99,1283.56,476.8,82.44,29.44,0,0,54.71,1.77,2.41,0,0,0,0,0,2.31,0,34.36,10.95,13.94,288.14,18.97,0,0,103.19,43.6,87.95,0,0,65.03,0,0.64,15.49,0,0,34.5,272.69,14.26,107.02,67.11,22.42,24.81,19.18,5.01,85.72,2.54,2.41,4.9,8.11,0,5.65,9.76,3.9,0,2.38,0,0,0,75.48,0,2.74,361.81
102,臺南市,善化區,5530.97,700.42,2255.05,262.99,15.75,44.97,35.26,0,0,147.92,2.26,4.02,0,0,0,0,11.83,10.28,0,23.94,36.22,0,309.24,37.55,0,0,34.57,21.37,54.38,0,6.66,35.13,0,0.21,8.76,0,0,48.86,291.18,13.37,310.55,61.08,12.78,23,29.48,7.76,25.21,0.88,1.89,10.7,10.96,0,0.22,71.23,8.96,0,5.27,0,0,0,99.5,0,1.01,251.05
337,花蓮縣,富里鄉,17637.05,2538.8,747.12,909.42,3.25,10.25,8.1,0,0.94,9426.33,755.27,991.73,27.97,70.18,0,0,21.56,0,0,0,52.83,0,242.09,16.57,0,119.02,419.48,63.04,66.72,0,0,14.54,13.14,0.22,21.91,0,44.14,13.73,113.72,1.49,5.97,11.24,14.5,18.67,6.72,2.63,28.83,2.77,1.46,2,7.85,0.31,0.16,13.53,1.37,0,4.78,0,0,0,266.67,43.86,0,46.34
54,桃園市,復興區,35077.75,0,649.05,540.22,0.01,0.22,5.91,0,1881.22,6793.93,6330.66,14984.12,32.29,20.64,4.43,0,0,0,0,0,38.51,0,252.52,2.25,0,567.53,41.53,1.22,22.54,445.32,0,7.11,0.79,0.02,0,0,109.44,13.68,35.38,1.45,0.37,4,3.73,4.07,1.44,0.69,5.32,0.07,0.68,0.42,0.63,59.37,10.03,6.56,7.77,0,0,0,172.28,0,383.36,193.57,0,51.7
175,新竹縣,湖口鄉,5843.03,941.71,537.28,104.8,132.65,19.31,14.86,0,0,221.4,5.39,648.94,0,0,0,0,16.46,4.22,0,46.22,36.23,0,321.41,41.15,0,0,51.71,0.16,36.23,0,0,53.29,0.16,0.35,0.31,0,0,43.78,388.08,29.13,499.59,35.74,13.37,37,27.27,856.95,42.95,0.55,8.47,18.85,15.86,0,0.04,24.25,149.4,0,5.72,0,0,0,27.96,0,0,343.67
145,高雄市,湖內區,2016.15,60.41,331.16,40.16,695.27,19.37,31.3,0,0,79.29,0.67,8.91,0,0,0,0,2.58,0,0,0,37.77,0,113.87,8.49,0,0,40.83,18,34.29,0,0,30.5,0,0.18,5.37,0,0,18.94,143.28,10.13,112.95,43.21,12.65,21.37,18.21,4.37,24.04,0.25,1.52,3.3,10.08,0,2,9.64,3.46,0,1.03,0,0,0,15.23,0,1.3,159.18
342,澎湖縣,湖西鄉,3330.08,0,261.28,0.64,60.47,3.24,3.12,0,0.7,1262.1,0.01,0,0,0,0,185.33,0,0,0,0,0,0,150.47,5.74,20.38,0,0,12.62,5.39,16.07,0,12.44,0,0.03,1.54,55.02,0,9.37,92.52,0.68,1,22.15,11.48,56.75,14.21,92.78,12.82,0.03,1.71,26.32,2.98,0,0.66,25.24,4.94,0,20.1,0,0,2.75,16.68,99.18,0,897.59
276,嘉義縣,番路鄉,11752.69,0,517.43,2999.59,0,3.7,31.44,0,36.32,2785.17,879.41,2317.01,7.57,113.63,0.03,0,0,0,0,0,43.03,0,142.26,7.75,0,138.5,51.54,2.85,14.02,225.36,0,6.21,41.14,13.02,0.67,0,79.87,18.41,97.21,1.52,2.58,12.09,11.37,15.46,4.66,6.95,7.8,0.01,1.07,3.31,0.32,0,0.33,41.97,61.99,0,12.59,0,0,0.02,255.98,145.64,0,80.77
249,雲林縣,莿桐鄉,5085.02,2279.49,1101.93,205.54,6.59,71.16,49.33,0,0.38,88.62,2.76,0,0,0,0,0,0,0,0,0,20.07,0,249.09,10,0,0,205.51,18.92,93.99,0,0,11.04,436.97,0.2,21.87,0,0,19.32,258.16,5.52,86.95,30.49,5.67,12.27,9.43,15.09,18.5,0.04,1.21,4.7,10.79,0,0.11,7.33,0.83,0,32.67,0,0,0,166.71,0,0.06,154.69
232,南投縣,集集鎮,4972.68,17.67,206.64,1677.33,0.01,7.63,17.47,0,5.51,655.87,432.37,0,1.3,0,0,0,6.97,0,0,0,24.06,0,143.25,5.04,0,0,179.03,10.86,17.88,0,0,7.08,81.77,4.18,2.87,0,0,15.62,81.02,3.13,3.96,8.54,9.37,16.11,1.86,171.25,12.83,0.03,0.47,3.2,0.7,0,14.88,6.29,4.59,0,25.35,0,0,0,71.77,2.42,0,14.64
101,臺南市,新化區,6205.79,622.01,1007.56,675.78,11.8,33.71,15.41,0,0,762.24,193.47,588.76,0,3.66,0,0,0,6.12,0,23.3,44.42,0,219.32,9.53,0,0,56.03,3.76,25.74,34.6,0,64.7,0.15,0.35,1.83,0,0,35.17,247.25,12.27,91.58,55.99,33.62,101,14.52,472.95,37.73,10.62,3.9,2.78,11.32,0,51.27,9.92,161.22,0,1.21,0,0,0,103.95,1.14,1.74,328.74
103,臺南市,新市區,4780.96,353.9,2042.96,276.49,71.39,20.2,11.79,0,0,151.27,5.17,5.49,0,0,0,0,9.26,7.52,0,79.88,35.71,0,294.98,49.92,0,0,12.1,4.82,77.2,0,26.56,61.98,0,1.86,12.2,0,0,46.22,207.61,13.33,483.45,57.16,10.63,14.43,31.34,9.19,32.93,1.87,0.97,21.85,20.04,0,21.87,137.57,4.72,0,0,0,0,0,35.48,0,2.22,277.87
6,新北市,新店區,12022.55,0,498.6,216.45,0.51,2.24,13.13,0,143.18,7063.9,659.42,391.48,3.79,0.45,0,0,0,0,18.69,25.33,32.37,20.61,435.22,99.13,0,0.43,322.93,8.54,17.08,56.7,1.45,10.22,29.29,3.58,2.18,0,5.08,109.12,597.54,108.3,75.9,45.17,27.4,105.09,45.08,90.57,57.74,8.66,7.44,14.1,50.31,0.79,5.17,138.1,26.78,0,3.44,0,0,0,79.59,13.5,0,424.06
73,臺中市,新社區,6888.74,0.24,715.83,2309.26,0.09,18.08,327.1,0,15.84,2829.26,324.47,0,0,0,0,0,0,0,0,0,15.86,0,258.95,6.78,0,0,152.73,1.61,20.57,0,0,7.27,203.79,0.3,0,0,0,71.28,221.55,5.66,18.7,22.74,11.48,57.26,8.44,232.36,26.72,0.12,2.09,1.84,1.23,0,3.02,11.2,7.22,0,0.78,0,0,0,221.73,9.36,0,64.26
331,花蓮縣,新城鄉,2940.95,137.52,517.09,127.25,14.57,3.83,2.07,0,1.1,218.67,7.19,133.91,5.42,0,0,4.78,21.22,0,0,0,42.69,0.7,106.95,15.4,0,0,24.16,15.87,14.09,0,0,4.2,160.51,0.65,0.81,12.58,0,38.19,148.35,4.13,82.3,47.44,12.23,11.96,9.72,744.28,33.22,8.65,7.66,7.41,4.87,0,0.21,26.25,17.6,0.08,4.03,0,0,0,17.41,34.8,0,49.84
52,桃園市,新屋區,8501.66,1326.85,3788.55,53.79,415.49,34.01,58.78,0,0.18,231.83,7.83,17.73,0,0,0,0,0,3.78,0,0,30.54,64.36,444.3,21.06,2.57,0,120.59,13.23,47.65,0,0,137.86,5.54,1.73,12.53,342.5,0,53.99,526.74,11.92,326.71,93.28,30.07,24.4,22.5,49.37,31.7,1.64,2.89,3.36,7.21,0,0.7,39.17,12.53,0,15.72,0,0,0,68.35,12.68,0.52,409.53
173,新竹縣,新埔鎮,7219.11,542.87,549.8,806.63,0.52,44.28,26.19,0,1.41,753.19,29.85,2646.95,0.05,0.45,0,0,0,3.47,0,1.2,0,0,252.93,9.56,0,0,166.16,44.42,43.18,0,0,30.45,50.88,0.48,16.91,0,0,32.95,365.72,9.8,109.42,28.47,14.52,98.16,15.91,119.21,21.19,0,2.96,6.73,4.87,0,1.9,20.64,43.09,0,0,0,0,0,85.3,0,0,217.58
293,屏東縣,新埤鄉,5901.02,92.29,246.22,2105.69,81.91,78.25,26.9,0,0.04,1535.42,0.26,12.43,7.59,13.78,0,0,0.05,0,0,0,9.78,0,182.54,3.16,0,0,423.31,77.1,69.48,0,28.85,7.02,79.6,0.81,5.8,0,0,9.78,125.18,0.98,13.38,11.71,14.38,30.02,4.89,1.21,17.67,4.16,2.26,10.28,18.64,0,0.46,30.44,10.46,0,22.39,0,0,0.31,75.63,0,0,183.16
5,新北市,新莊區,1973.83,2.07,91.26,12.57,0,0.22,3.54,0,0,246.14,5.04,0,0,0,0,0,0.91,0.79,15.7,0,25.08,14.16,236.22,91.03,0,0,46.5,7.46,7.34,0,0,2,0.64,1.7,17.25,0,0,101.07,248.11,249.98,218.35,32.04,8.76,21.2,35.08,5.5,102.67,6.83,4.86,5.17,4.12,0,1.17,62.12,47.77,0,0,0,0,0,8.7,0,0,77.02
267,嘉義縣,新港鄉,6604.95,3076.99,1465.57,181.37,12.54,70.14,111.51,0,0,57.36,2.79,0.45,14.07,0,0,0,0,10.86,0,0,18.11,0,336.9,17.74,0,0,39.91,75.78,142.35,0,0,34.63,2.69,0.08,20.69,0,0,32.93,255.9,6.09,204.79,45.07,11.77,31.48,10.39,1.57,20.01,0.06,2.08,3.84,4.65,0,2.07,19.24,1.29,0,1.11,0,0,0,106.55,0,2.4,163.45
295,屏東縣,新園鄉,3831.09,890.59,839.18,275.02,495.07,96.57,18.29,0,0,21.04,0.34,1.9,3.28,0,0,0,0,0,0,0,32.74,0,175.53,4.21,7.48,0,397.18,46.03,43.35,0,0,14.95,59.11,2,13.82,147.72,0,23.89,217.04,5.02,112.67,56.08,16.86,30.75,17.94,1,15.52,0.2,1.29,9.01,5.95,0,0.08,11.58,1.01,0,5.86,0,0,0,161.16,0.98,0.45,260.76
126,高雄市,新興區,197.64,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,1.17,0,0.6,0,76.8,21.48,0,0,0.71,0,0.65,0,0,0,0,0,0,0,0,18.34,43.74,54.82,0.03,0.86,1.76,0,2.71,1.81,18.05,0.63,0.52,0.64,0.05,0,0.17,3.63,0.87,0,0,0,0,0,0,0,0,3.23
84,臺南市,新營區,3853.86,538.48,1225.76,113.33,22.13,26.65,22.18,0,0,87.08,0.6,0,0.06,0,0,0,15.79,3,0,40.52,20.13,0,313.85,46.14,0,0,27.13,30.08,47.11,0,0,39.09,0,0.24,16.71,0,0,60.08,322.58,37.74,230.08,47.37,15.82,31.41,15.96,10.86,53.41,3.85,3.84,17.74,21.45,0,1.14,41.05,15.92,0,1.07,0,0,0,84.75,0,0.97,207.1
177,新竹縣,新豐鄉,4634.96,1400.58,670.5,45.47,194.81,45.12,14.77,0,0.68,126.13,3.4,467.91,0,0.31,0,0,3.55,0,0,0,18.44,17.09,246.42,11.63,0.7,0,93.4,12.19,25.11,0,1.58,24.51,1.57,9.86,2.92,332.89,0,41.07,361.6,17.49,174.24,53.33,13.65,40.49,40.44,114.55,44.91,0.16,4.75,2.35,14.58,0,0.1,15.79,104.01,0,6.52,0,0,11.67,8.84,17.1,0,129.6
349,基隆市,暖暖區,2282.83,0,32.77,3.47,0,0.05,0.78,0,1.14,567.67,47.65,1242.14,0,0.16,0,0,18,0,0,1.78,15.47,7.98,37.88,11.67,0,0,51.76,5.84,2.11,8.59,2.11,1.71,5.24,0.54,0.72,0,0,13.82,68.06,12.48,2.56,19.54,4.82,12.47,3.91,1.56,15.23,0.74,2.16,5.07,0.98,0,0.02,9.58,6.96,0,0,0,0,0,11.76,0.17,0,30.03
45,桃園市,楊梅區,8912.29,936.57,2193.15,79.28,223.34,56.67,49.78,0,0,1054.04,23.17,120.31,0,0.73,0,0,73.31,11.86,0,49.06,34.87,7.77,503.01,86.34,0,0,77.78,3.12,37.64,0,0,150.89,0.06,0.47,1.99,0,0,138.29,736.8,57.21,668.2,126.14,18.34,39.84,71.31,168.26,75.29,1.65,9.82,8.69,15.37,0,0.23,30.47,212.02,0,3.62,0,0,0,69.93,0,1.67,737.96
107,臺南市,楠西區,10963.16,0,286.32,4048.58,0.6,13.69,23.19,0.01,2.33,3359.72,187.56,1672.81,17.75,50.84,0.18,0.19,0,0,0,0,22.35,0,193.63,3.83,0,155.75,169.27,0,51.04,0,0,9.29,37.9,0.61,0,0,56.69,23.16,83.96,2.17,1.08,8.11,17.96,17.21,5.2,20.07,6.1,0.01,0.87,3.91,3.03,0.11,0.67,3.96,0.04,0,0,0,0,0,119.12,167.52,0.26,52.31
124,高雄市,楠梓區,2582.76,1.09,64.01,28.54,0,0.89,1.22,0,0,19.79,1.48,1.44,0,4.48,0,0,7.33,0.45,7.11,20.41,32.5,0,334.8,72.09,509.66,0,80.27,7.19,3.61,0,0,0.2,0,0.2,2.58,1.98,0,58.54,359.7,79.87,356.08,32.15,9.54,0.33,18.46,21.9,190.03,1.81,10.96,3.22,13.09,0,0.85,235.42,36.83,0,3.28,0,0,33.63,0,0.14,0,164.33
266,嘉義縣,溪口鄉,3304.63,2073.15,320.23,57,0.39,50.82,24.29,0,0,22.07,4.34,0,0,0,0,0,3.44,0,0,4.4,3.98,0,176.15,6.39,0,0,21.1,39.59,48.87,0,0,7.17,0.11,0.32,15.88,0,0,9.06,164.18,2.33,25.91,19.47,8.43,20.39,7.99,2.84,11.89,0.01,2,1.21,3.25,0,0.44,8.91,1.12,0,0.49,0,0,0,32.39,0,0,39.85
227,彰化縣,溪州鄉,7583.1,2003.02,1800.1,554.57,1.52,37.72,54.27,0,0,207.88,5.98,0,0,0,0,0,2.42,9.29,0,22.55,20.83,0,251.5,21.61,0,0,416.9,48.18,102.61,0,0,19.1,287.55,2.84,45.3,0,0,18.36,315.23,6.78,60.92,17.5,8.14,12.55,8.37,21.56,24.29,1.42,1.14,4.2,7.89,0,6.39,66.66,3.94,0,25.99,0,0,0,296.93,0,0.52,101.14
207,彰化縣,溪湖鎮,3205.92,672.65,632.29,538.57,0.57,24.79,18.55,0,0,53.56,2.79,7.58,0.42,0,0,0,1.85,0,0,21.48,14.82,0.78,205.99,7.41,0,0,18.86,0,41.18,0,0,2.97,0,0.05,0,0,0,50.26,295.62,17.71,97.58,52.55,13.69,34.98,16.58,1.9,35.45,0.75,1.77,5.03,5.29,0,1.76,9.22,23.34,0,0,0,0,0,16.37,0,0.42,155.76
310,屏東縣,獅子鄉,30100.18,0.85,162.32,836.35,0.11,0.19,4.35,0,0.26,28634.54,5.48,203.99,3.44,156.9,0,0,19.54,0,0,0,21.94,0,137.58,0.33,0,348.64,201.94,2.16,70.79,0,0,1.43,74.77,0,0,0,34.32,5.99,13.1,0.03,0,1.06,6.06,9.7,0.68,0.85,1.28,0.04,0.29,3.85,0,0.01,0.19,0.15,0.98,0,0,0,0,0,101.69,245.07,0,21.26
200,苗栗縣,獅潭鄉,7943.24,44.04,248.4,367.92,0,0,1.09,0.92,173.24,3201.93,1964.85,1384.68,1.25,38.67,0,0,0,0,0,0,35.71,1.23,75.31,1.88,0,110.59,12.16,2.21,0.62,0,0,1.1,16.3,0,0,0,90.43,0.91,3.94,0.14,0.27,0.42,0.27,6.1,0.06,0.09,0,0,0,0.13,0,0,0,0.23,0,7.9,2.48,0,0,0,107.05,18.44,0,15.6
