v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v41,vI1,sexgp,agegp,edugp,weight,t
81,1,6,2,4,2,8,4,2,8,9,8,7,7,7,7,6,6,5,7,3, ,1,1,1,1,0,1,1,0,1,2,1,2,1,2,2,3,1,1,15,1,1,3,1.138757424,65000150
68,1,2,2,1,4,6,5,0,4,7,4,3,5,6,5,6,0,9,5,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,4,1,5,1,3,3,.683412979,65000030
65,2,2,2,1,2,3,5,0,5,8,5,8,8,8,5,0,5,2,0,3, ,0,0,0,0,0,0,1,0,2,2,2,2,3,1,3,3,2,2,15,2,3,3,.596837413,65000140
41,1,5,2,2,4,7,6,0,5,3,6,8,3,8,7,2,2,2,2,3, ,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,2,1,3,5,1,5,3,.448011387,65000060
57,1,2,4,1,4,5,3,3,5,5,5,7,3,2,5,6,6,8,7,3, ,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,2,15,2,4,1,1.36094225,66000160
40,1,2,3,3,4,5,5,0,7,7,7,7,8,8,8,7,8,7,7,3, ,0,0,0,0,0,0,0,0,3,1,1,1,2,2,3,2,2,2,15,1,5,1,1.037719672,10007100
42,1,6,4,4,2,7,3,2,8,8,7,8,9,9,9,8,8,10,7,3, ,0,0,0,0,0,0,0,0, , , ,3,2,4, ,3,3,2,5,2,5,1,.906260114,10007230
33,1,2,2,3,4,8,3,2,9,7,8,5,6,7,8,5,8,8,8,3, ,0,0,1,0,0,1,0,1,3,1,2,3,2,3,4,4,2,2,5,1,6,1,1.210680382,10007050
36,2,6,5,3, ,8,0,5,5,5,5,7,8,7,10,10,7,5,8,3, ,0,0,0,0,0,0,0,0,1,1,1,3,2,3,3,3,1,2,15,1,6,1,1.190119201,10009010
31,2,1,1,1,1,10,0,5,0,0,0,0,0,0,10,10, ,0,10,3, ,0,0,0,0,0,0, ,0,1,1, ,4, ,3, , , ,5,5,2,6,1,1.057309956,10007010
39,2,1,1,2,2,8,3,2,5,8,3,9,8,7,8,10,7,3,9,3, ,0,0,0,0,0,0,0,0, , , , , , , , , ,2,15,2,6,1,1.057309956,10007080
36,1,4,5,4,2,8,2,3,6,7,5,6,8,6,9,7,7,7,8,3, ,0,0,0,0,0,0,0,0,1,2,1,3,2,3,3,2,3,5,5,2,6,1,1.057309956,10007090
32,1,2,2,1,2,7,5,0,10,8,8,5,8,8,8,8,8,8,8,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,3,2,15,2,6,1,1.429270665,66000040
87,1,4,2,4,4,4,3,2,8,8,10,7,7,8,8,10,4,7,10,3, ,0,0,0,0,0,1,1,0,3,3,3,2,2,3,3,2,1,1,5,1,1,2,2.036874825,66000030
88,1,2,2,4,4,7,2,3,6,7,8,7,6,7,8,8,6,5,7,3, ,0,0,0,0,1,0,1,0,3,1,2,4,1,3,4,3,2,1,5,1,1,2,1.506788102,10007130
86,1,6,3,4,4,8,5,0,6,7,7,8,6,10,8,8,7,10,10,2, ,0,0,1,0,0,0,0,0,2,1,2,2,1,3,3,3,3,1,15,1,1,2,2.036874825,66000050
71,1,2,4,1,2,3,3,3,3,7,6,6,5,6,6,2,3,3,3,3, ,0,0,0,0,0,0,1,0,2,1,1,2,2,1,3,2,2,2,15,2,2,2,1.403230216,10008090
80,1,3,4,2,4,8,3,3,7,8,7,8,6,7,7,6,7,6,7,3, ,0,0,0,0,0,0,1,0,2,2,1,2,1,1,3,4,2,2,5,2,1,3,1.337407191,66000130
74,1,4,5,1,4,7,3,2,7,8,7,7,6,8,7,7,6,7,7,2, ,0,0,0,0,0,0,1,0,3,3,2,3,1,3,4,2,2,2,15,2,2,3,1.495158806,66000130
50,1,5,1,1,4,3,3,3,5,7,5,5,5,5,3,2,1,4,6,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,15,2,4,3,.42505483,10009030
33,1,6,2,1,4,8,2,3,7,6,6,8,6,6,7,7,6,6,7,3, ,0,0,0,0,0,0,0,0,3,2,3,2,3,3,3,2,2,2,15,1,6,3,.690518682,10005010
25,1,2,4,1,4,4,3,3,3,4,3,4,4,5,3,4,5,3,6,3, ,0,0,0,0,0,0,0,0,1,3,3,3,2,2,1,1,2,2,5,1,6,3,.495982354,10008010
55,1,3,3,2,4,3,5,0,5,5,5,0,5,7,8,8,5,8,5,3, ,0,0,0,0,0,0,0,0,2,1,3,4,3,2,3,3,3,2,15,2,4,1,1.128362925,67000180
28,1,3,2,2, ,7,2,3,5,5,5,8,7,6,6,6,6,5,5,3, ,0,0,0,0,0,0,0,0, ,2, ,3, , ,3,3, ,2,5,1,6,1,1.35690916, 
29,1,3,3,2,4,5,3,2,5,5,5,5,5,5,5,5,5,8,5,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,15,1,6,1,1.149548747,10010050
27,1,6,6,2,4,6,3,2,5,2,5,6,2,5,6,5,3,6,6,3, ,1,0,0,0,0,0,1,0,1,2,2,2,2,2,3,2,2,2,5,2,6,1,1.547539118,64000080
88,1,4,4,4,2,8,0,5,6,8,7,5,6,8,8,5,3,7,7,3, ,1,1,0,1,0,0,0,0,3,1,3,2,1,1,3,4,1,1,5,1,1,2,1.688781456,67000280
86,1,4,3,2,2,8,3,2,8,7,8,9,7,8,8,8,6,6,9,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,3,4,3,2,1,5,1,1,2,1.746142822,10013200
86,1,6,2,6,2,8,3,2,7,8,7,6,6,8,8,7,6,6,5,2, ,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,4,2,1,5,1,1,2,1.430704916,10010020
83,1,2,2,3,2,8,3,3,8,8,8,7,8,8,8,8,8,8,9,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,15,2,1,2,1.474844619,67000120
87,1,2,3,5,4,6,3,2,6,7,7,8,9,7,9,4,7,3,7,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,4,2,1,5,2,1,2,1.926035612,64000090
82,1,2,6,2,4,8,3,2,9,8,8,8,8,6,7,10,8,10,10,3, ,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,1,5,1,1,3,1.269696575,67000350
81,1,5,4,2,4,8,3,2,8,10,8,5,5,9,8,10,7,9,6,2, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,2,1,15,2,1,3,1.108849908,67000310
72,1,2,4,2,4,7,3,2,8,8,8,7,7,5,6,7,7,3,7,3, ,0,0,0,0,0,0,1,0,2,2,3,3,3,2,3,4,3,2,5,2,2,3,1.618879333,64000050
67,1,3,5,4,4,7,3,3,7,6,6,6,5,7,4,5,5,7,4,3, ,0,0,0,0,0,0,0,0,2,1,3,3,2,1,2,2,2,2,5,2,3,3,.869046091,64000100
33,1,6,6,1,5,7,3,3,8,8,7,8,8,7,7,7,7,6,8,3, ,0,0,0,0,0,0,0,0,2,2,2,4,2,2,2,2,2,2,5,1,6,1,1.653734433, 
88,1,6,2,5,5,9,3,2,8,3,9,8,7,9,10,8,5,10,10,3, ,0,0,1,0,0,0,0,0,3,3,2,2,1,3,4,4,2,1,5,1,1,2,2.380151643,10015050
88,1,2,2,5,2,5,3,3,5,2,6,5,5,5,5,4,5,6,5,3, ,0,0,0,0,0,0,0,0,2,2,2,1,1,3,3,2,2,1,5,1,1,2,2.380151643,10015050
63,1,3,3,3,4,10,5,0,5,6,6,10,6,10,10,10,10,6,6,1,6,0,0,0,0,0,0,0,0,2,2, ,3,2,3,3,3,2,3,25,1,3,1,1.591207299,65000080
55,1,6,1,4,2,5,5,0,5,4,3,5,5,3,5,3,5,6,8,1,5,0,0,0,0,0,0,0,0,2,2,1,2,2,3,3,3,1,2,25,2,4,1,1.011998995,65000140
48, ,1,1,3,2,1,1,5,4,4,4,4,0,1,1,4,2,1,4,1,4,0,0,0,0,0,0,0,0,2,1,2,1,2,2,3,2,2,2,25,1,5,1,.951594572,10002090
39,1,1,6,1,2,5,6,0,8,8,7,10,8,8,10,7,10,8,10,1,10,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,2,2,2,25,2,6,1,1.062808121,65000130
70,1,5,1,2,2,5,5,0,10,5,10,5,3,6,10,10,10,10,10,1,5,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,4,1,2,25,1,2,2,1.693278498,65000140
65,1,2,1,1,2,5,5,0,5,5,5,5,5,5,5,5,5,5,5,1,5,1,0,1,0,0,1,0,0,2,2,2,2,2,2,3,3,2,2,25,2,3,2,.991328644,10004080
67,1,1,2,2,2,5,5,0,5,7,7,8,5,5,5,8,5,5,8,1,5,0,0,0,0,0,0,0,0,2,2,1,1,2,2,2,3,2,2,25,2,3,2,1.28007023,10018020
 ,1,6,2,3,4,8,5,0,6,8,8,7,7,7,5,5,6,7,6,1,5,0,0,1,0,0,0,0,0,3,3,3,3,2,3,3,4,2,2,25,2,4,2,.578109418,65000140
53,1,3,4,3,2,7,2,3,6,5,6,7,6,7,6,5,6,3,5,1,6,0,0,0,0,0,0,0,0,3,2,2,2,2,2,3,4,3,3,25,2,4,2,.785485249,10017020
51,1,4,2,1,2,8,3,2,8,9,7,6,8,8,8,8,8,6,8,1,8,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,2,2,2,25,2,4,2,.932211164,10018020
41,1,2,2,1,2,8,5,0,6,6,8,6,7,8,7,7,7,7,7,1,8,0,0,0,0,0,0,0,0,3,1,3,4,2,4,3,3,4,2,25,1,5,2,.600159179,68000020
82,1,4,3,2,4,7,3,2,7,7,8,4,6,8,8,7,7,8,7,1,7,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,1,25,2,1,3,1.00163141,68000070
82,1,2,2,3,2,5,5,0,5,7,6,4,5,6,5,4,3,3,6,1,4,0,0,0,0,0,0,1,0,3,2,3,3,2,2,3,3,2,1,25,2,1,3,.994498284,65000160
75,1,2,4,3,2,5,5,0,5,5,5,5,5,5,7,5,5,3,5,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,25,1,2,3,1.27307764,65000030
71,1,2,2,3,4,7,5,0,9,5,9,9,5,9,7,5,5,3,8,1,5,0,0,0,0,0,0,0,0,2,1,1,2,2,2,3,3,1,1,25,1,2,3,1.27307764,65000130
78,1,2,6,4,4,6,3,2,4,7,6,7,6,7,7,6,4,4,8,1,6,0,0,0,0,0,0,1,0,3,3,3,3,2,2,3,4,3,1,25,2,2,3,1.014254798,10002090
77,1,3,2,3,4,7,2,4,7,7,5,7,6,7,8,7,5,6,6,1,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,1,1,25,2,2,3,1.111802656,65000270
67,1,1,3,2,4,6,3,2,5,7,5,5,7,8,7,5,6,5,4,1,6,0,1,0,0,0,0,1,0,2,1,1,3,2,3,4,3,2,2,25,2,3,3,.596837413,65000140
69,1,6,5,4,2,8,6,0,10,10,8,8,6,9,0,6,6,3,5,1,3,0,0,0,0,0,0,1,0,1,1,1,3,1,1,2,2,1,2,25,2,3,3,.596837413,65000140
54,1,2,2,3,3,5,6,0,10,5,6,5,0,5,8,5,5,10,8,1,6,0,0,0,0,0,0,0,0,1,1,2,3,1,3,2,2,1,2,25,2,4,3,.437764397,68000030
49,1,5,2,2,2,7,3,2,5,5,4,6,5,6,6,5,5,7,8,1,7,1,0,0,0,0,0,0,0,2,1,3,3,2,2,3,3,2,1,25,2,5,3,.829555322,63000010
67,1,2,2,6,2,8,0,5,10,10,10,10,10,8,8,5,10,10,8,1,10,0,0,0,0,0,0,0,0,2,2,2,3,2,1,1,2,2,2,25,1,3,1,1.556091666,10009070
54,1,2,2,3,3,8,2,3,6,8,8,9,8,8,9,8,9,8,8,1,8,0,0,0,0,0,0,0,0,3,3,3,3, ,3,3,3,2,2,25,2,4,1,1.006763678,10007110
39,1,3,2,4,4,10,5,0,10,5,8,6,6,6,10,8,8,10,5,1,8,0,0,0,0,0,0,0,0,2,3,3,3,2,4,3,4,2,2,25,2,6,1,1.057309956,10007080
70,1,2,2,2,2,8,3,2,5,7,7,8,5,7,8,9,8,8,5,1,5,0,0,0,0,0,0,1,0,2,1,3,3,1,3,3,3,2,1,25,1,2,2,1.684518757,10007130
74,1,6,5,1,4,1,2,3,10,5,9,10,1,5,9,10,10,10,0,1,0,0,0,0,0,0,1,1,0,3,1,1,4,1,2,4,1,1,1,25,1,2,2,1.655910302,10009130
72,1,5,3,6,4,5,3,3,5,5,3,5,3,6,5,3,0,4,10,1,2,0,0,0,0,0,0,1,0,1,1,1,2,1,1,3,3,1,1,25,1,2,2,2.277130967,66000060
74,1,2,2,2,2,5,3,3,5,8,6,5,5,4,10,1,5,5,8,1,6,0,0,0,0,0,0,1,0,2,2,2,2,1,1,3,4,1,3,25,1,2,2,2.277130967,66000080
50,1,2,2,4,2,8,5,0,6,10,6,10,8,10,10,10,8,6,7,1,10,0,0,0,0,0,0,0,0,3,2,2,2,2,4,4,3,3,2,25,1,4,2,.65854383,10007190
51,2,1,2,6,1,4,5,0,3,10,10,10,10,10,10,10,3,10,10,1,3,0,0,0,0,0,0,0,0,2,2,2,2,4,2,4,4,1,2,25,1,4,2,.890218968,66000110
48,2,1,2,1,4,3,3,3,6,5,5,3,3,3,5,7,3,3,5,1,5,0,0,0,0,0,0,0,0,2,1,3,3,2,3,3,3,2,2,25,1,5,2,.801349871,66000150
81,1,5,2,2,4,8,5,0,7,8,6,7,5,7,8,6,8,7,6,1,9,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,25,1,1,3,1.531407738,66000230
74,1,3,3,2,4,7,4,2,5,5,6,7,4,7,5,4,3,6,6,1,5,0,0,0,0,0,0,0,0,2,2,3,3,3,2,3,2,3,1,25,1,2,3,1.2664917,10007100
70,1,6,5,3,2,6,3,3,5,8,5,6,5,8,5,2,5,7,3,1,4,0,0,0,0,0,0,1,0,1,1,1,2,1,2,2,4,1,1,25,1,2,3,1.712042361,66000080
64,1,6,2,3,4,5,5,0,2,6,2,2, ,5,3,7,0,2,4,1,5,0,0,1,0,0,0,1,0, ,2, ,3,3,2,3,4, ,6,25,2,3,3,.566348503,10008030
66,1,2,6,2,2,8,4,2,8,5,6,5,6,7,9,7,9,10,9,1,6,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,2,1,25,2,3,3,.566348503,10008020
67,1,3,3,2,1,10,3,2,5,4,5,6,3,8,6,5,6,3,5,1,5,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,2,3,2,25,2,3,3,.593749827,10007100
57,1,2,4,1,4,7,5,0,7,5,7,6,6,7,8,8,8,7,7,1,7,0,0,0,0,0,0,1,0,3,3,3,3,3,3,4,3,2,2,25,2,4,3,.584515668,66000040
42,1,2,5,3,4,8,6,0,8,8,8,8,5,8,8,8,8,8,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,25,1,5,1,1.202562428,10013050
62,2,2,3,1,2,3,3,2,2,6,5,6,10,10,5,5,10,10,5,1,10,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,2,3,3,25,1,3,2,1.04792877,10013360
62,1,2,4,3,2,6,3,3,5,7,6,8,5,5,6,6,6,7,2,1,7,1,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,2,1,25,2,3,2,1.155889487,64000130
57,1,2,3,3,2,5,5,0,6,6,7,6,6,7,8,3,6,8,8,1,7,0,0,0,0,1,0,0,0,3,2,3,4,2,3,3,4,2,2,25,2,4,2,.644582887,67000310
50,1,2,6,3,4,8,6,0,8,8,7,7,3,7,8,2,3,2,8,1,4,0,0,0,0,0,0,0,0,1,2,3,2,1,3,2,3,2,2,25,2,4,2,.546078891,10010010
57,1,3,5,5,2,5,5,0,8,6,7,8,6,7,8,7,8,8,8,1,7,0,0,0,0,0,0,0,0,2,2,2,2,1,2,3,3,2,5,25,2,4,2,.666476871,10013130
70,1,4,5,3,4,6,5,0,7,6,6,7,5,7,8,5,6,5,7,1,7,0,0,0,0,0,0,0,0,3,2,3,4,3,1,4,3,3,2,25,1,2,3,1.419461498,67000310
77,1,6,5,1,4,3,6,0,3,5,1,8,3,2,10,6,5,8,8,1,7,0,0,0,0,0,0,0,0,2,2,2,3,1,2,2,2,1,1,25,1,2,3,1.853709442,64000110
70,1,4,2,3,4,7,2,3,7,8,8,6,6,7,5,6,6,6,7,1,7,0,0,0,0,0,0,0,0,3,2,3,3,3,2,3,3,2,1,25,2,2,3,1.239642433,67000050
70,1,6,6,6,4,8,3,3,5,5,7,4,5,8,4,0,3,6,4,1,7,0,0,0,0,0,0,1,0,1,1,1,1,1,2,3,3,2,1,25,2,2,3,1.196532695,10020020
62,1,5,3,4,2,8,3,2,6,6,7,7,7,8,6,5,7,5,7,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,2,2,25,2,3,3,.869046091,64000170
64,1,2,2,1,2,10,5,0,10,8,10,6,7,7,5,5,5,10,5,1,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,3,3,1,25,2,3,3,.869046091,64000090
60,1,6,6,2,4,8,3,3,6,6,6,7,7,7,6,7,7,6,6,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,1,2,25,2,3,3,.563769249,10010100
53,1,6,5,4,4,8,2,4,7,9,8,6,7,7,8,9,8,9,8,3, ,0,0,0,0,0,0,0,0,4,4,3,3,2,4,3,3,2,2,25,2,4,1,1.011998995,65000070
49,1,2,2,4,4,7,3,3,4,7,7,4,4,8,7,8,6,5,4,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,25,2,5,1,.910972798,65000050
46,1,6,6,3,2,6,3,3,2,6,8,8,5,5,2,6,5,8,5,2, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,1,5,25,2,5,1,.917506831,68000050
38,1,2,2,2,4,8,2,3,6, ,8,8,5,5,8,5,6,8,4,3, ,0,0,1,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,25,2,6,1,1.062808121,65000010
62,1,5,6,4,2,5,4,2,5,7,8,9,9,8,8,8,8,7,10,3, ,0,0,0,0,0,0,1,0,2,1,2,3,2,2,2,2,3,2,25,2,3,2,1.68311204,63000030
60,1,2,2,2,2,6,4,2,7,7,6,6,5,8,5,5,5,7,3,3, ,0,0,0,0,0,0,1,0,2,2,2,2,1,2,3,4,1,1,25,2,3,2,.793833719,65000020
40,1,2,2,3,2,8,3,2,9,8,8,8,6,8,8,8,9,7,7,3, ,0,0,1,0,0,0,0,0,3,3,3,3,2,3,3,4,2,2,25,1,5,2,.600159179,68000020
80,1,3,2,4,2,7,4,2,5,7,3,7,2,5,7,7,3,2,4,2, ,1,0,0,0,0,0,1,0,2,1,2,2,1,1,3,4,1,1,25,1,1,3,1.138757424,65000140
82,1,2,3,2,4,10,3,2,9,10,9,9,8,6,8,6,9,8,6,2, ,0,0,0,0,0,0,0,0,2,2,2,3,1,3,4,4,2,1,25,2,1,3,2.108567569,63000050
42,1,3,6,2,4,7,3,2,6,8,7,6,6,6,7,6,6,5,8,3, ,0,0,0,0,1,0,1,0,2,2,3,3,2,2,3,3,2,2,25,2,5,3,.829555322,63000100
29,1,5,6,1,4,6,5,0,8,6,6,5,4,3,5,5,8,8,9,3, ,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,2,5,25,2,6,3,.736064004,10018010
73,1,3,6,1,2,5,5,1,6,9,9,8,6,5,8,8,9,10,10,2, ,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,25,1,2,1,2.812717712,10008010
32,1,5,4,4,2,8,3,3,8,5,7,5,6,6,7,7,6,7,5,3, ,0,0,0,0,0,0,0,0,3,2,2,3,2,3,4,4,2,2,25,1,6,1,1.15480795,10008040
38,1,6,5,3,2,5,5,0,6,6,6,5,7,7,5,6,4,8,5,3, ,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,3,2,2,25,1,6,1,1.63659667,66000080
72,1,2,2,1,2,7,4,2,5,7,4,5,3,5,5,5,5,6,4,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,4,1,1,25,1,2,3,1.2664917,10007020
60,1,2,4,2,2,10,0,5,9,8,8,6,6,6,6,6,5,10,8,2, ,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3,1,2,25,2,3,2,.885112082,67000320
 ,1,6,6,2,2,7,5,0,9,7,8,9,8,7,7,6,7,8,6,3, ,0,0,0,0,0,0,1,0,1,1,2,2,1,3,3,1,1,5,25,2,5,2,.757743368,64000090
53,1,6,6,2,4,5,0,5,10,10,10,7,7,7,8,6,9,10,10,3, ,0,0,0,0,0,0,1,0,1,2,2,2,1,3,3,3,1,2,25,2,4,3,.484624391,67000270
43,1,2,2,2,4,7,3,2,6,7,6,6,7,7,8,7,6,7,7,3, ,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,2,2,25,2,5,3,.436245134,67000310
81,1,3,5,6,4,8,6,0,7,7,7,7,7,7,8,5,6,7,7,1,7,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,2,35,1,1,1,2.651397005,65000110
54,1,3,4,2,4,7,5,0,8,10,6,7,5,5,5,6,5,6,5,1,5,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,4,2,2,35,1,4,1,1.16710831,68000080
49,1,3,2,1,4,5,3,2,5,5,5,5,4,5,8,5,5,3,5,1,6,0,0,0,0,0,0,1,0,2,1,2,2,3,3,4,4,1,2,35,1,5,1,1.043115965,65000130
71,1,6,5,3,4,7,3,2,4,5,4,5,3,7,5,3,3,5,6,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,2,1,35,1,2,2,1.693278498,65000010
68,1,2,2,3,2,6,5,0,7,10,7,4,6,4,8,5,6,0,5,1,7,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,2,2,35,1,3,2,.915504793,68000080
63,2,2,2,4,2,5,5,1,10,5,5,5,7,6,6,5,5,6,5,1,7,0,0,0,0,0,1,0,0,1,2,3,1,3,1,2,1,2,3,35,1,3,2,.829232069,10002010
67,1,4,3,5,2,7,4,1,5,6,4,3,3,5,2,0,0,6,0,1,3,0,0,0,1,1,1,1,0,1,1,1,2,1,1,3,3,1,2,35,1,3,2,.908985019,65000010
61,1,3,4,3,4,8,3,2,8,7,7,8,8,8,7,7,8,8,7,1,8,0,0,0,0,0,0,0,0,2,3,2,2,2,2,3,3,2,2,35,1,3,2,.915504793,68000010
63,1,6,5,3,4,7,3,3,5,5,5,7,5,6,7,5,5,5,5,1,6,0,0,0,0,0,0,0,0,2,2,3,3,1,3,3,2,2,2,35,2,3,2,1.68311204,63000100
62,1,4,2,4,4,2,5,0,8,7,8,8,8,8,6,6,8,8,8,1,8,0,0,0,0,0,0,0,0,2,1,2,3,1,2,3,2,2,5,35,2,3,2,.793833719,65000160
59,1,2,2,3,4,7,3,2,7,7,6,6,4,6,8,7,6,7,6,1,7,0,0,0,0,0,0,0,0,3,2,2,3,2,4,4,4,2,2,35,1,4,2,.661968353,65000070
56,1,1,3,1,2,8,5,0,5,8,7,7,7,4,8,5,7,8,5,1,8,0,0,0,0,0,0,1,0,1,2,1,3,2,3,3,3,2,1,35,2,4,2,1.225726368,63000040
42,1,2,6,1,4,6,3,2,7,4,7,6,5,4,6,8,6,6,7,1,6,0,0,0,0,0,0,0,0,1,1,2,3,1,3,3,1,1,4,35,1,5,2,.595885141,65000060
44,1,6,2,3,2,10,5,0,5,7,7,7,7,9,10,10,10,7,5,1,8,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,4,2,2,35,1,5,2,.543603093,10002020
80,1,6,2,3,4,6,4,2,7,6,7,7,6,6,6,4,6,7,7,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,1,35,2,1,3,2.108567569,63000090
78,1,4,3,3,4,8,5,0,7,7,8,7,7,8,8,7,7,8,7,1,5,0,0,0,0,0,0,1,0,3,3,3,3,2,3,3,3,2,1,35,2,2,3,1.111802656,65000030
71,1,2,6,6,2,7,3,3,6,6,6,6,6,7,8,5,6,7,7,1,7,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,3,2,2,35,2,2,3,1.111802656,65000140
71,1,5,2,3,2,5,4,1,7,9,6,6,5,5,7,6,5,9,8,1,4,0,0,0,0,0,0,1,0,1,2,2,2,3,1,3,3,1,1,35,2,2,3,1.014254798,10002010
73,1,5,5,3,2,8,3,2,7,7,7,7,7,9,9,6,6,5,6,1,7,0,0,1,0,0,0,1,0,2,1,2,2,1,1,2,3,1,2,35,2,2,3,1.119777158,68000010
66,1,2,5,3,4,8,3,3,7,7,7,8,8,8,8,7,7,7,8,1,7,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,35,2,3,3,.596837413,65000010
68,1,3,4,3,4,6,4,2,5,7,6,7,6,6,6,5,6,5,7,1,7,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3,3,2,3,35,2,3,3,.601118281,68000040
60,1,2,3,3,2,8,3,3,5,10,5,8,7,7,8,7,5,7,3,1,7,0,0,0,0,0,0,0,0,1,4,3,2,1,3,4,4,4,1,35,2,3,3,.601118281,68000010
66,1,5,3,4,4,6,5,0,8,7,5,7,7,8,8,5,7,3,5,1,7,0,0,0,0,0,0,1,0,2,2,2,3,2,2,3,3,1,1,35,2,3,3,.596837413,65000140
69,1,2,2,4,2,3,2,3,4,3,3,2,4,6,5,4,3,1,4,1,6,0,0,0,0,1,1,1,0,2,2,2,2,1,2,3,3,1,2,35,2,3,3,.596837413,65000030
57,1,2,2,3,3,7,5,0,8,7,7,6,7,5,7,2,5,8,5,1,6,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,1,35,2,4,3,.434646855,65000030
55,1,3,2,4,2,7,3,3,6,5,7,6,6,7,7,3,5,3,5,1,5,0,0,0,0,0,0,1,0,3,2,2,3,2,2,3,3,2,2,35,2,4,3,.437764397,68000050
59,1,2,2,2,2,7,3,2,7,8,8,6,7,7,8,8,8,9,8,1,8,0,0,0,0,0,0,1,0,1,1,1,2,1,3,3,3,1,2,35,2,4,3,.542781021,10004010
47,1,2,2,2,4,7,3,2,7,10,8,10,9,8,10,9,8,9,5,1,10,0,0,1,0,1,0,1,0,1,1,1,3,2,3,3,4,3,2,35,2,5,3,.829555322,63000070
69,1,6,3,3,4,5,5,0,7,7,7,6,8,10,8,5,5,7,8,1,8,0,0,0,0,0,0,0,0,3,3,3,3,2,4,3,3,2,2,35,1,3,1,2.102149929,10005040
73,1,6,4,4,4,5,6,0,0,5,3,4,2,6,4,7,0,10,5,1,3,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,3,1,1,35,1,2,2,1.684518757,10007010
69,1,6,2,3,3,7,2,4,6,7,8,7,6,8,7,6,6,8,6,1,7,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,2,35,1,3,2,.88892504,10009010
52,1,2,2,3,4,5,3,3,6,7,6,7,6,6,6,7,6,5,7,1,6,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,2,2,3,35,2,4,2,.76374252,10005110
47,2,2,4,3,4,5,4,2,7,6,8,5,3,5,3,8,3,8,6,1,5,0,0,0,0,0,0,1,0,1,1,3,3,2,4,1,2,2,2,35,1,5,2,.801349871,66000060
41,1,1,2,5,1,2,2,3,3,3,3,3,3,3,2,2,0,2,2,1,2,0,0,0,0,0,0,0,0,1,1,2,2,2,1,3,2,1,3,35,2,5,2,.687499359,10005010
