"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v41","vI1","sexgp","agegp","edugp","weight","t"
52,1.26,1,6,2,1,6,6,5,4.04,4.96,3,5,5,5,2,5,3,4.16,6,1,3,0,0,0,0,0,0,0,0.02,1.53,1,1,2,3,1,1,3,1.61,2,15,2,4,1,1.36094225,66000050
52,1,6,5,3.34,1,10,6,5,5,3,8,10,10,10,0,1,10,10,3,1,8,0,0,0,0,0,0,0,0,1,1,1,1,2,1.64,1,3,2,2,15,2,4,1,0.960301923,10008130
44,2,2,2,3,3,6,6,6,6.26,8,6.83,6,9,5,9,5.91,6,6,6,1,6.81,0,0,0,0,0,0,0,0,1,1,1,2.33,1.68,2.31,3,3,2,2,15,1,5,1,1.378064413,10005010
39,1,6,2,3,2,6,5,7,6,5,6,8,8,8,8,8,6,6,8,1,6.69,0,0,0,0,0,0.00999999999999989,0,0,2,1,1,3,1,2.32,3,3,4,5,15,1,6,1,1.210680382,10007130
52.79,1,2,6,3,1,5,5,7,5,5.16,5,5,3,7,7,7,5,4,7,1,3,0,0,0.05,0,0,0,0,0,2,1,1,2,1.71,1.7,2,2.35,1,2,15,1,4.09,2,0.65854383,10007160
56,1,6,3,3.15,4,7,5,7,5,5,4,1,3,5,5,6,5,7,6,1,5.56,1,1,1,1,0,0,1,0,2,1,2,3,1,2,3,3,2,2.17,15,2,4,2.36,0.565351383,10009120
47,1,1,3,1,2,3,5.04,5,2,4.44,5,2,5,5.03,5.08,6,5,6,2,1,3,0,0,0,0,0,0,0,0,2,1,1,2,1,1,3,4,2,2.58,15,2,5,2,0.517705561,10007010
51,1,3,3,1,2,6,7,4,7,6,6.45,6,5.86,6,7,7,7,7,8,1,6,0,0,0,0,0,0,0.17,0,2.6,3,3,3,3,3,3.09,3,3,2,34.65,2,4,2.5,0.412443305,38594475.4
51,1,1,2,3,2,6,5,7,9,7.16,6,7,8,8,9,7.24,7,6,10,1,7.62,0,0,0,-4.53109771925142e-17,0,0,0,0,2,1,3,3,2,2,3,3,2.15,2,5,2,4,1,1.166689044,10013140
53,1,4,5,3,4,5,7,4,5,6,6,5,6,4,7,5.49,5.57,6,7,1,5,0,-5.8564264548977e-17,0,0,0,0,1,0,2,2,2,3,2,2,3,3,3,2,15,2,4,1,1.128362925,67000350
55,1,1,1,5,3,7,6,5,7,7,5,5,6,5,5,5,8,7,8,1,7,0.0399999999999998,0,0,0,0,0,0,0,1.96,1.74,2,3,2,2,2.46,1,2,2,15,2,4,1,1.19102854167,64000240
57,1,2,5,2,2,3,7,4.58,8,5,8,5,6,5,6,6,5.93,6,5,1,9,0,0,0,0.22,0,1,1,-2.86142637362374e-17,2,1,2,2,2,1,3,3,1,2,15,2,4,1,1.15553057211,45703404.8
43,2,2.1,1,1,2,6,5,6,5,6,5,6,5,3,6,6,5,3,5.44,1,5,0,0,0,0,0,0,0,-4.87370560575684e-17,3,2,3,4,2,1,1,3,3,2,15,1,5,1,1.202562428,10013170
79,1.19,2,2,5,1,6,8,4,4,6,3,0,1,5,0,3,2,1,4,1,5,0,0,0,0,0,0,0,0,2,2,3,3,2.11,2.3,3.15,4,3,1,5,2,2,2,1.396839653,10010090
66,1,3,4,3,2,5,5,7,8,7,7,7,8,7,7.58,8,8,7,8,1,9,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,4,2,15,2,3,2,1.155889487,64000110
48.34,1,2,3,4,2.74,8,6,6,6,6,6,6,6,6,6.39,6,6,6,8,1,6.36,0,0,0,0,0,0,0,0,2,1.84,2,2,1.865,2,2,3,2,2,5,2,5,3,0.569703176,64000120
62,2,4,5,5,5,7.04,5,7,8,9,10,7,8,9,2,7,8,8,9,3,7.83,0,1,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,1,15,2,3,1,1.8881112,10017010
45,2,6,1,3,4,6,6,5,7,8,8,6,8,7,9,5,4,9,8,3,7.62,0,0,0,0,0,0,0,0.00999999999999994,2,3,3,2.87,2,3,3,3,2,4,18.85,1,5,1,1.050597806,68000030
38,2,1,2,1.4,2,4,5,6,3,5,3,4,3,2,2,3,2,2,5,3,4.27,0,0,0,0,0,0,0,0.00999999999999997,2,2,2,3,2,3,3.11,4,3,2,5,1.52,6,1,1.216976095,65000050
39,1.21,2.7,2,1,3,4,6,6,5,5,6,3,3,5,7,8,3,7,5,3,5.635,0,-3.38618022510673e-17,0,0,0,0,0,0,2.31,2,2,4,2,2,2.83,3,3,3,15.05,1,6,1,1.225704963,47653352.8
20,2,1.95,2,1,3,6,6,6,5,6,5,4.89,5,5.02,6,5,5,5,5,3,5.22,0,0,0,0,0,0,0,0,2,1.99,2.24,2,2.13,2.6,3,2.74,2.32,5,15,2,6,1,1.713795979,10018010
30.23,1,2.85,2,1,2,6.19,5,6,6,6.64,7,8,8,8,8,6.63,10,6,5,3,7.52,0,0,0,0,0,0,0,0,2.01,1.75,2.16,2.67,2.09,2.32,2.84,2.8,2.45,5,11.75,2,6,1,1.070431205,68000060
36,2,1,6,2,2,6.11,6,5,8,5,5,6,5,5.6,9,7,3,7,6.88,2.65,6.17,0,0,0,0,0,0,0,0,2.31,2.16,2.73,2.91,3,3,3,2,3,2,15,2,6,1,1.16140497928,68000100
32,1.11,6,2,2,4,9,3,9,8,6.845,6,6.51333333333333,5,9,8,8,5,8,10,3,7.26,0,0,0,0,0,0,0,0,3,2,3,3,4,3,4,3,3,2,17,1.45,5.75,1,1.713795979,10018010
38,1,6,2,1,2,5,7,5,5,6,8,8,9,5,7,3,7,7.21,5,3,7.17,0,0,0,-5.50948175970234e-17,0,0,0,0,2,1,2,2,1.94,3,3,2,3,2,5,2,5.75,1,1.070431205,68000040
86,1,3.56,3.81,5,3.23,8,6,5,8,9,10,7.08,10,6,10,2,5,3,6,3,6.69,0,0,0,0,0,0,0,0,3,2.64,4,3.2,1,4,3.36,4,2,1.3,15,1,1,2,1.525487389,68000040
85.76,1,2,4,3,4,6,5,3.55,7,7,8,6,9,10,7,6,8,5,8,2.41,7.54,0,0,0.04,0,0,0,0,0,3,2,4,3,1,2,3,4,4,1,10,1,1,2,3.211354199,63000040
87,1,2,6,4,1,5,5,6,3,4,10,7,5.67,9,10,8,5,7,10,3,6.29,0.0399999999999998,0,0,0,0,0,0,0,3,2.42,3,4,1,3,4,4,2,1,5,2,1,2.11,1.322749303,65000010
40,1,4,5,2,4,5,6,6,4,7,5,8,5.41,7,4,6,4,7,5.96,2.53,6.41,0,0,0.11,0,0,0,0,0,1.8,1,2,2,1.98,3,3,3,2,2,5,1,5,2,0.595885141,65000030
35,1,2.86,2,2,3.09,7,6,3.8,7,8,7,8,6.41,6,6,7,6,5,6,2.82,6.63,0,-2.39391839684799e-17,0,0,0,0,0,0,2,2.19,3,3,3,3,4,2,3,2,5,1.56,6,2,0.700190006,68000020
28,1.11,2,2,3,2,8,6,5,6,8,8,5,4,7,5,7,8,8,6,3,7.39,0,0,0,0,0,0,0,0,2,2,3,4,2,2,3,3,2.32,2,5,2,6,2,0.758181076,10004010
66,1,2.79,2,1,4,6,7,4,6,8,7,3,4.77,4,5,3,2,4.47,4,2,4.99,0,0,0,0,1,0,1,0,1,1.71,3,3,1,1,2.885,3,2,2,5,2,3,3,0.596837413,65000020
48,1,2,3,1,2,8,6,6,8,6,7.09,7,6,6,8,6,10,9,7.26,3,7.16,0.15,0,0,0,0,0.0299999999999999,0,0,1,1,1,1,1,4,3,3,1,1,5,1,5,3,0.448011387,65000070
39,2,2,2,1,2,6,5.43,5,7,8,8,7,8,8,6,6,6.47,8,7,2,7.41,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,1,1,36.725,2,6,3,0.967820482,63000060
54.99,2,1,2,1,4,3,3,8,3,6,4,5,3,2,3,3,4,2,3,3,4.4,0,0,0,0.04,0,0,0,0,3,3,3,2.93,2,2,3,3,4,5,15,1.62,3,1.83,1.358964129,10009050
48,1,2.49,2,2,2,4.53,5,6,6,5,6,4,3,5,3,4,3.92,2,4.9,3,4.65,0,0,0,0,0,0,0,0,3,1,3,3,2,4,3,4,3,2,5,2,5,1,0.890868952,10009190
35,1,6,2,4,3,6.73,7,5,5,7,7,5,8,8,7,8,6,8,7,3,7.28,0,0,0,0,1,0,0,0,2.05,2,3,3,2,4,4,2,2,2,15,2,6,1,1.00851551,10008030
47.71,1,2,4,3,4,7,6,5,6,6,7,8,7,8,7,6,7,7,7,3,7.45,0.27,0.07,1,0,0,0,0,0,2,3,3,3,3,3,2.94,2,3,2.41,42.975,1,4,2.61,0.486712095,10009020
51,2,2,2,1,2.94,5,6,5,5,6,5,6,7,7,6,6,3,8,6.4,2.02,6.71,0,0,0,0,0,0,0,0.02,2,2,2,2,4,3,2,4,1,5,5,2,4.36,2.33,0.412443305,10008020
47,1,3.51,4,3,2,10,6,6,10,5,10,10,10,10,10,6.42,5,5,3,2.31,7.04,0,0,0,0,0,0,0,0,2,2,2,2,2,2.17,2.83,3,4,2,5,1,5,1,1.122611419,10020020
18,2,1,2,5,5,6,6,5,8,8,8,9,9,8,8,7,5,8,10,3,7.27,0,1,0,0,0,0,0,0,4,4,3.18,4,4,4,4,4,1,5,5,1,6,1,1.772020815,64000120
35,1,6,4,4,2,5,6,5,6,6,7,5,7,6,8,6.32,10,6,6,3,6.75,1,0,0,0,0.0699999999999999,0,0,0,3,3,3,3,3,3,3,3,3,5,5,2,6,1,1.547539118,64000020
37,1,2,2.97,4,4,7,5,6,4,3,4,4.59,4,5,5.65,6,5,5,7,3,5.64,0,1,1,0,0,1,1,0,3,2,2,2,2,2,3,3,3,3,5,2,6,1,1.003922549,10010050
88,1,2,2,3,4,7.3,6,3.04,8,7.82,10,5,6.71,10,5,5,5,5,7.01,3,6.93,0,0,0,0,0,0,0.15,0,3,3,3,3,3,3,4,3,4,1,5,1,1,2,1.430704916,10010120
87,1,1,2,3,4,6.3,5,6,5,6.94,8,6.88,7,4,7.02,5,7,6,9,3,6.66,0,0,0,0,0.00999999999999987,0.05,0,0,2,1,3,4,1,2,4,4,2,1,5,1,1,2,2.205420952,46603293.1
87,1,2,2,3,4,8,4.5,5,7,6,8,5,4,2,7,5.6,5,7,8,3,6.69,0,0,0,0,-2.06779038336435e-16,0,0,0,3,2,3,3,2,2,3,3,3,1,5,2,1,2,1.474844619,67000320
87,1,2,4,4,4,8,6,6,8,7,7,7,6,5,8,5,7,6,7,3,6.64,0,0,0,0,0,0,0,0,3,3,2.92,4,2,2,4,4,3,1,5,2,1,2,1.474844619,67000100
46,1,6,3,2,4,6,6,6,2,6,2,0,3,8,5,5,0,4.84,2,3,4.47,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,2,2.85,14.85,1.63,4.85,2,0.580235236,67000340
37,1,2,4,1.82,4,6,6,6,5,5,5,5,0,5,5,5,5,7,5.57,3,5.46,0,0,0.04,0,0,0,0.11,0,2,2,3,3,2.03,3,2.93,2.85,2.46,3,5,1,5.52,2,0.748184788,40074127.6
22,1,5,3.64,4,1,5.85,4,7,6,8,8,5,5.62,6,4,8,7,5,8,3,6.51,1,1,0,0,0,0,0.22,0,2,1,2,1,2,1,2,2,2,2,5,1,6,2,0.775141051,67000310
38,1,2,2,2.06,3.1,5,6,6,8,6,8,7,7,6,8,8,8,8,7,3,7.6,0,0,0,0,0,0.00999999999999986,0,0,2,2,3,2,2,3,3,2,2,2,15,2,6,2,0.884039355,64000120
40,1,4,3.46333333333333,4,5,5.72,6,5,6,6,5,5.52,5,5.71,6,3,4,5,4,3,5.28,0,0,0,0,0,0,0,0,3,3,2.53,3,3,3,3,3,2,2,15,2,5,3,0.569703176,64000010
52,1,5,3.33,5,3,4,8,3,6,9,8,4,4,5,8,8,7,3,3,1,8,0,0,0,0,0,0,0,0,3,1,1,3,1,1,2.92,3,1,2.18,25,2,4,1.59,1.011998995,65000060
52,1.22,2,2,3,2.64,5.76,5,6,5,5,5,8,5,5,9,0,0,9,9,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2.05,2,3,2,2,2,25,2,4,1,1.011998995,65000010
84,1,2,2,2,5,5,8,4,4,3,3,5,0,5,6,5,3,0,8,1,6,0,0,0,0,0.00999999999999986,0,0,0,2,2,2,2.44,2,2,2,2.69,2,1,25.45,1,1,2,2.057940026,10017060
65,1,5,2,3,1,5.18,8,3,4,5,4,7,7,3,5.53,1,3,5,4.58666666666667,1,6,1,0,0,0,0,0,0.33,0,2.09,1.89,3,2,3,3,3,3.05,1,3,25,2,3,2,0.799527561,68000030
62.39,1,2.74,3,2,4,4,9,2,2,3,3.91,5.23,3,7,7,6,3.01,3,5.355,1,2,0,0,0,0,0,0,0.28,0,1,1,1,1.5,1,1,1,2.11,1,2,25,2,3,2,0.793833719,65000020
72,1,3,3.28,4,2,4,7,5,3,5,3,4,3,6,4,4,4,3,4.94,1,4,0,0,0,0,0,0,1,-2.84407913886398e-17,1,1,1.52,3,1,2,2.9,3,1,1,40.95,1,2.07,3,1.282208901,68000020
68,1,2,3,2.73,2.5,5.75,6,6,6,6,6,6,5,5,6,5,6,6,5.73,1,5,0.00999999999999971,0,0,0,0,0,0,0,2,2,2,2,2,2,2.72,3,2,2,25,2,3,3,0.962410371,10018030
44,1.27,2,2,3,2,5,5,7,3,3,3,6,5,4,6,6,5,5,6,1,5,0,0,0,0,0,0.0299999999999999,0,0,1,1,1,3,1,2,3,3,2,2,25,1,5,1,1.037719672,10007010
47,1,4,6,2,2,6,4.21,2.55,7.21,8,8,8,9,6,10,7,7,7,10,1,6,1,0,0,0,0,0,0,0,3,2,2,2.73,2,2,3,3,1,2,25,2,5,1,0.906260114,10007080
51,1,2,2,4,2,6,6,5,5,6,5,7,7,7,5,5,5,5,5,1,4,1,0.05,0,0,0,0.06,0.62,0,2,2,1,1,1,1.96,3,2.875,1,1,25,1.48,4,2,0.890218968,66000030
51,1,4,4,4,4,8,6,3.08,7,8,6,7,5,8,7,7,7,7,7,1,6,0,0.02,0,-4.60048665829049e-17,0.00999999999999982,0,0,0,3,3,2,3,2,2,2,3,3,2,25,2,4,2,0.565351383,10009110
51,1,2,2,3,2,7,6,5,7,8,6.1,6,5,6,7,3,5,3,5,1,5,0.0199999999999998,0,0,0,0,0,0.14,0,2,1.66,2,2,2,3,3,3,1.89,2.12,25,2,4.05,2,0.575118717,10007010
56,1,4,3,2,2,6,6,6,7.02,6,7,8,8,8,8,8,8,8,7.49,1,8,0,0,0,0,0,0,0,0,1,1.44,2,2,2,1.89,2,2.31,1,2,43.35,2,4,2.34,0.584515668,66000040
45,1,2,6,3,4,8,6,6,5,5.94,5,7,6,8,7,6,6,4,6,1,6.52,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,25,2,5,3,0.52616443,66000270
48.4833333333333,1.13,2,3,5,4,5.11,6,5,4.62,7,4,8,4,7,8,5.17,2,4.61,4,1,3,0.32,0,1,0,0,0,0,0,1,3,2,3,1.82,2,2,1,2,2,37.25,1,5,1,0.98532145,10010050
44,2,2,2,1,2.56,5,8,3,4,6,4,7,3,3,6,6,3,5,4,1.72,6,0,0.00999999999999998,0,0,0,0,0,0,2,2,2,3,3,2,4,4,3,2,25,1,5,1,1.518865663,64000120
43,1.3,2,2,1,2,7,5,7,3,5,5,8,6,5,7,5,7,7,7,2.01,8,0,0,0,0.00999999999999996,0,0,0,0,1,2,2,2,2,2,1,2,4,2,25,2,5,1,1.050220394,10013230
22,1,2,5,2.48,4,6,6,5,7,7,8,7.15,7,5,8,8,7,8,10,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,5,19.55,2,6,1,1.185014299,67000340
67,1.02,5,2,2,2,5,4.89,5,7,5,7,7,5,5,7,5,5,7,5.9,1,6,0,0,0,0,0,0,0,0,2,1,1,1,1,2,3,3,1,2,47.6,1,3,2,0.858622115,10010120
50,1,4,2,3,2,6,5,6,5,6,5,6,7,8,7,7,7,8,6,1,7.12,0,0,0,0,0.12,1,0,0,1,1,2,2,2,1,2,2,1,2.16,25,1,4,2,0.738084278,67000010
52,1.2,1,3,2.22,4,6,5,7,8,6,4,5.24,3,5,5,7,6,5.8,6,1,5,0,0,0,0,0,0,0,0,3,3,2.99,4,3,3,3,3,3,2,25,2,4.11,2,0.88324100326,64000040
50,1.05,2,6,3,3.05,9,6,5,8,9,9,3,7.98,9,9,9,9,9,10,1,9,0,0,0,0,0,0,0,0,1,3,2,2,2,2,3,2,1,1,25,1,4,1,1.594557159,10014020
50,1,3,3,3,2,8,4.98,6,4.93,7,5,4.93,4.23,5.54,2,8,2,4,5,1,3,0,0,0,0,0.0299999999999997,0,0,0,2,2,2,2,1.82,1.91,2,2,2,5,25,2,4,1,1.590303388,10015100
36,1,2,2,1,2,5,5,7,7,5,5,7,3,3,4,3,3.73,5,3,2.36,4.83,0,0.04,0,0,0,0,0,0,1.87,1,1,3,1.83,3,1,3,1,3,25,1,5.67,1,1.225704963,68000100
39,1,2,4,5,2,8,8,3,6,6,6,5,5,8,8,7,8,10,8,3,7.53,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2.66,3,2,2,25,1,6,1,1.26354318686,44353402.2
53,1,2,2,1,2,5,6,6,5,5,6,8,6,2,7,8,5,8,3,3,6.46,0,0,0,0,0,0,0.16,0,3,3,3,2,2,3,3,1,1,2,25,1,4,2,1.067435109,10018010
40,1,3.16,4,1,2.93,5,5.5,7,5.9,4,8,3,5.13,4,8,8,6.24,7,8,3,6.75,0,0,0,0,0,0,0,0,2.09,2,2.18,2,2.18,3,3,3,3,2,25,2,5.23,1.15,1.225081622,66000090
45,1.32,6,5,1,2,6,5,6,4,5,4,5.45,3,6,6,7,6,5,5,3,5.33,0,0,0,1,0,0,1,0,3,3,3,3,2,3,3,3,3,2,25,2,5,1,1.04921208624,10009010
51.11,1,6,2,2,3.13,5,5,6,5,7,7,6.96,6,9,8,7,8,5,6,3,6.94,0,0.03,0,0,0,0,0,0,2.14,2,2,3,2,2,2.89,3,3,2,24.75,2,4,2,0.548577211,10008010
38,1,2,2,1,4,6,5.16,5,6.12,6,6,6.29,5.8,6,6.47,6,6,6,6.28,3,6.42,0,0,0,0,0,0,0,0,1,2,3,3,1,3,4,4,3,2,25,2,5.34,3,0.50895578,67000320
81,1,6,2,5,3.07,4,4,8,6,8,5,5,5,5,7,7,6,10,8,1.5,5,0,0,0,0,0,0,0,0,2,3,3,3,4,3,3,3,2.41,1.42,35,2,1,1,2.11235517,10002110
73,1,2,2.33,3,2,3,6,6,3,2,3,3,2,2,5,4,2,5,3,1,4,0,0,0,0.00999999999999996,0,0,0,0,1.94,2,2,2,2,1.84,2,3,2,1,35,1,2,2,1.693278498,65000160
72,2,1,4,3,1,6,8,3,0,3,0,8,5,5.18,8,7,3.22,5,0,1,5,0.0399999999999999,0.02,0,0,0,0,0,0,1.68,1.45,2,2,1,1.82,3,3,1,1,35,1,2,2,1.693278498,65000130
69,1,3.23,6,2,2,6.01,6,6,5,6,6,5,5,6,7,7,7,6,9,1,6,0,0,0,0,0,1,0,0,2,2,2.37,2.79,2,3,3,3,2,2,35,1,3.17,2.6,0.83869532658,65000090
61,1,2,3,4,4,7,6,5,6,7,6.95,8,7,7.15,7,8,6,6,8,1,7,0,0,0,0,0,0,0,0,2.11,2,2,3,2,2,3,3,3,2,35,2,3,2,0.799527561,68000050
56,1,5,5,2,2.74,8,3,2.26,5.13,6,5.21,5.46,4,6,5.43,5,2,4,4,1,5,0,0,0,0,0,0,1,0,2,2,2,3,2.05,2,3,3,1,2,35,1,4,2,0.73939348403,68000030
52,1.01,3,2,4,4,6,5.05,5,6,8,7,8,8,9,7,8,9,8,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,3,2.33,3,4,3,2,35,2,4,2,0.582255958,68000050
47,1,2,2,6,5,8,5,3.06,7,6,7,8,6,6,9,8,5,3,8,1,7,0,0,0,0,0,0,1,0,1,3,2.6,3,2,3,2,2,2.16,2,35,1,5,2,0.595885141,65000070
73,1,2,3,2.74,2,7,7,5,6,7,6,5,5,5,5,4,5,5,4,1,5,0,0,0,0,0,0,1,0,2,1,2,2.41,2,3,3,4,1.79,2,35,2,2.28,3,1.111802656,65000130
60,1,2,4,2.92,2,5,6,5,6,5.97,7,6,6,5,5,4.84,4,6,4,1,5,0,0.00999999999999993,0,0,0,0,0,0,2,1,3,3,2,2,3,2,2,1,35,1,3,3,0.688314818,61720760.5
62,1,2,2,2,2,4,6,6,3,4,4,5,4,3,6,6,3,2,4,1,6,0,0,0,0,0,0,0,0,2,1,1,2.24,2,1.85,3,2,1,3,35,1,3,3,0.688314818,68000010
68,1,3,3.6,3,4,3,5,6,6,7,7,7,6,8,8,4,6,5,6,1,7,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,4,2.69,1,35,2,3,3,0.596837413,65000010
64.64,1,3,6,3,1,6,6,6,7,6,7,7,7,8,7,5,6,5,6,1.08,7,0.0199999999999997,0,0,0,0,0,0,0,2,2,2,2,2,1.75,2,3,2,2,35,2,3,3,0.745322362,53172642.9
52,1,2,1,5,4,8,5,7,5,8,6,7,6,8,6,8,7,7,5,1.24,8,0,0,0,0,0,0,0,0,1,1,3,2,1.55,3,4,4,1,1,35,1.28,3.89,3,0.74098078759,68000100
56,1,2.97,4,4,1,2,6,5,3,4,4,5,7,5,5,6,5,5.38,6,1,7,0,0,1,0,0,0,0,0,1,1,3,3,3,3,4,2,2,2,35,2,4,3,0.434646855,65000080
58,1,2,5,2,4,6,7,4,7,8,6.15,5.08,3,3,7,4,7,4,6,1,4,0.0899999999999999,0,0,0,0,0,1,0,1,2,2,3,2,3,3,3,2,2,35,2,4,2,0.575118717,10007020
56,1,6,3.6,5,2,5,9,3,7,6.67,6,9,6,7,7,5,6,6,5.92,1,6,0,1,0,1,0.25,0,0.36,0,1,2,2,2,2,2,3,3,2,2.06,35,2,4,2,0.76374252,10005020
56,1,4,2,3.13,4,5,7,5,6,6.15,6,5,6,6,6.10333333333333,5,6,6,5,1,6,0,0,0,0,0,0,0,-5.56846235788555e-17,1,1,1.82,2,2,2,3,3,2,2,35,2,4,2,0.565351383,10009150
66,2,2,2.46,3,2,5,6,5,5,6,5.155,6,5,5,2,2,5,3,4,1.06,5,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,2,2,35,1,3.05,2,1.323559584,64000020
57,1,2,2,3,3.36,5,6,6,6,7,7,8,7,7,7,8,7,8,8,1,8,1,1,1,0,0,0,0,0.00999999999999996,3,3,3,3,3,3,3,3,4,2,35,2,4,2,0.546078891,31125431.8
55,1,2,3.55,5,4,6,6,3.15,8,7,8,7,7,7,9,6.73,6,7,8,1,7,0,0,0,0,0,0,1,0,1,2,2,3,1.78,3,4,3,1,2,35,2,3.97,2.5,0.644582887,67000330
73.75,1,6,6,3,4,10,10,1,10,10,10,8,10,10,8,8,8,7,9,1,8.09,1,0,0,1,1,1,1,0,1,1,1,3,2,2,3,4,2,1,35,2,2,3,1.239642433,42384236.4
61,1,6,5,3,2,8,8,3,6,7,7.05,7,8,8,5,6,7,5,7,1,7.07,0,0,1,0.00999999999999996,0,0,0,0,2,2,2.28,3,1.88,2,3,3,2,2,35,2,3,3,0.869046091,64000020
79,1,3,2,2,3.53,5.82,6,3.39,7,9,5,4,4,5,8,4,4,3,6,1,4.95,0,0,0.04,0,0,0,0,0,2.15,2.27,3,3,1,2,4,4,3,1.25,35,1,1.99,3,2.000574797,10015010
69,1,3,3.4,2,4,7,5,6,7,5,8,7,6,8,7.75,9,8,5,7.28,3,7.25,0,0,0,0,0,0,0,0,3,2.49,3,2,2,2,3,3.06,3,2,35,2,3,3,0.596837413,65000140
26,1.37,5,2,1,2,3,7,6.26,1,6,2,3,5,3,2,2,2,4,3,2.33,4.33,1,0,1,0,1,1,1,0,1,1,1,3,2,1.89,3,3,1,2,35,1,6,3,1.108209814,63000050
36,1,3,3,2,4,6,6,6,8,8,7,7.2,7,8,7,7,8,8,7,3,7.86,0,0,0,-4.53109771925142e-17,0,0,0,0,2,2,3,2.87,2,3,3,2.9,2.41,2,35,2,6,3,0.967820482,63000030
38,1,5,2,1,4,7,4.72,5,7,7,6.95,8,6.34,6,7,6,6,7,7,3,6.95,0,0,0,0,0,0,0,0,1,2,3,2,1,3,3,4,2,2,35,1,6,3,0.511148301,10009010
38,1,2,3,2,2,5,6,6,5,8,6.05,5,5,8,7,6,5.18,6,6,3,5.96,0,0,1,0,0,0.06,1,0,2,2,1.98,2,2,3,3,3,1,2,35,2,6,3,0.433150721,10008010
38,1,2,6,4,2.92,4,5,7,4,5,5,6,5,5,6,5,4,4,4,3,5.1,0.00999999999999985,0,0,0,0,-1.06789577181132e-16,0,0,2,2,2,2.42,2.08,2,3,2,2,2,35,1,6,2,0.81588612405,67000340
40,1,6,4,3,2,8,6,5,5,6.3,5.84,5,9,6,5,6,5,3,5,3,6.42,0,0,0,0,0,0,0,0.00999999999999995,1,1,3,2.3,3,2,3,3,1.95,2.45,35,2,5,3,0.451062692,10013010
53,1,2.16,2,2,2,5,6,5,4,3,3,3,3,5,5,2,2,5,3,1,4,0,0,0,0,0,0,0,0,2,2,3,2,2,2,3,3,2,2,45,1,4,2,0.661968353,49242817
49,1,5,5,2,4,6,4.78,5,4,6,7,7,7,6,7,7,6.86,9,7,1.51,10,0,0,0,0,-2.31203944878189e-16,0,0,0,2,2,2,2,2,3,3,4,2,3,41.8,2,5,2,0.520397705,65000040
65,1,5,2,4,4,7,6,5,6.29,7,6,7,6,7,7,6,5.93,5,7,1,7,0,0,0,0,1,0,1,0,1,2,3,3,1,2,3,3,3,2,49.3,2,2.8,3,1.265434071,63000050
52,1,2,5,3,2,7,6,5,5,7,4,4,6,8,3,4,3,3,5,1,7,0,0,0,0,0,0,1,0,1,1,2,1,1.38,3,4,4,2,2,45,2,4,3,0.590560684,50083040.8
51,2,4,3.08,2,2,8,7,5,7,6,6,6,7,8,8,8,6,9,9,1,6,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,2,2,45,2,4,1,1.006763678,10007110
73,1,3,5,4,4,7,6,5,6,7,7,8,5,4,7,6,5,3,8,1.11,7,0,0,0,0,0,0,0.41,0,2,1,2,2.39,1.83,3,3,3,1,3,45,1,2,2,1.684518757,10007090
59,1,4,3,5,3,2,6,5,5.964,8,6.25,6,5.95,8,7,6,6,6,4,1,6,0,-4.91967577787022e-17,0,0,0,0,0,0.00999999999999993,3,2,2,2,2,2.26,3,3,3,2,45,2,4,2,0.565351383,10009010
78,1,6,2,3.33,4,8,7,5,7,4,7,8,6,6,7,5,8,6,8,1,6.74,0,0,0,0,0,0,0.23,0,2,2,2.1,2.53,1.76,2,3,3,2,1,36.2,1,2,3,1.244982666,10009030
63,1,2,3,3.71,4,6,6,5,8,7.53,8,8,8,8,7.88,8,8,5,8,1,7,0,0,0.06,0,0,0,0,0,3,3,3,4,3,3,3,3,1,1.98,45,2,3,2,0.885112082,67000340
70,1,4,2,3,2,6,6,6,6,6,6,7,6,6,7,3,2,4.9,1,1,6,0,0,0,0.2,1,0.18,1,0,2,2,1,3,1,1,1,3,2,1,45,2,2,3,1.239642433,67000270
64,1,2,3,4,4,6,6,5,8,8,8,6,7,7,8,6,7,5,7,1,6,0,0,0,0,0,0,0,-7.12624403931272e-17,3,2,3,3,2,2,3,3,2,2,45,2,3,2.73,0.869046091,64000090
67,1,5,5,3,3.34,7,5,7,6,6.86,7,6.54666666666667,5,5,6,6,7,8,8,1,9,0,0,0,0,0,0,0,0,2.3,3,3,2,3,1,3,4,1,3,45,2,3,3,0.665464306,42294004.5
